id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
44228538,Chambre double salle de bain privée- demi sous-sol,253248954,Auberge,,Le Plateau-Mont-Royal,45.51381,-73.56953,Private room,117,1,1,2022-06-15,0.10,9,140,1,141396
44229143,Strawberry Stays! Secret to sweet dreams!,128430021,Philippe,,Mercier-Hochelaga-Maisonneuve,45.54324,-73.5458,Entire home/apt,109,1,281,2023-04-12,8.42,17,79,111,299589
44229603,Twin Ensuite - Semi-basement,253248954,Auberge,,Le Plateau-Mont-Royal,45.51565,-73.56967,Private room,117,1,1,2021-10-09,0.05,9,105,0,141396
41799205,Condo luxueux 15e étage au centre-ville-toutinclus,330257470,Jonathan,,Le Sud-Ouest,45.4948,-73.56009,Entire home/apt,80,32,16,2023-02-13,0.49,1,192,5,
41814808,Beautiful Studio on Saint-Denis Street,325409835,Place,,Ville-Marie,45.51693,-73.56473,Entire home/apt,49,60,8,2022-08-28,0.22,15,289,2,
43121405,Live Like a Local in this Superb Loft by Denstays,487327,Louis,,Le Plateau-Mont-Royal,45.52306,-73.60191,Entire home/apt,91,31,84,2023-04-03,2.90,61,298,50,300301
43123125,1853 Historic Boutique Loft in Old Montreal,18162251,Alcove,,Ville-Marie,45.50375,-73.55366,Entire home/apt,294,31,65,2023-03-29,1.98,8,308,38,
43138655,Signature 2 bedroom apartment,341423652,Griffintown Hotel,,Le Sud-Ouest,45.49144,-73.55832,Entire home/apt,391,1,77,2023-04-11,2.26,6,351,50,300840
43138750,Executif apartment with 1 bedroom,341423652,Griffintown Hotel,,Le Sud-Ouest,45.49144,-73.55832,Entire home/apt,271,1,5,2022-11-06,0.16,6,354,2,300840
43138809,Executif Apartment 1 bedroom and sofa-bed,341423652,Griffintown Hotel,,Le Sud-Ouest,45.49144,-73.55832,Entire home/apt,281,1,15,2022-12-30,0.44,6,354,6,300840
43149647,Private Room with Shared Washroom,342890970,Samesun,,Ville-Marie,45.51636,-73.56138,Private room,105,1,24,2022-06-15,0.73,6,244,3,233590
43154508,Old Montreal Spectacular Location+ Private Terrace,343115575,Lola,,Ville-Marie,45.50054,-73.55903,Entire home/apt,199,31,141,2023-03-26,4.33,2,39,50,
44234132,A comfy apartment near to Crémazie metro station,342374208,Esmaeil,,Ahuntsic-Cartierville,45.54192,-73.65117,Entire home/apt,80,31,45,2023-03-14,1.35,5,169,19,
44243703,Le Bijou Airhome Deluxe 2-bedroom brand new luxury,162579704,Lily,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46588,-73.61695,Private room,108,1,55,2023-04-09,1.66,28,85,25,300482
44244541,"Le Bijou Designer One-Bedroom, Luxury & Brand New",162579704,Lily,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46407,-73.61745,Private room,107,1,43,2023-04-10,1.30,28,77,24,300482
43203458,Light Filled 2 Bdr Unit in Mile End by Denstays,487327,Louis,,Le Plateau-Mont-Royal,45.52298567184112,-73.60190035776229,Entire home/apt,122,2,90,2023-04-10,2.84,61,284,39,300301
43204569,Fresh 1 Bdr in the Heart of Mile End by Denstays,487327,Louis,,Le Plateau-Mont-Royal,45.52429,-73.60166,Entire home/apt,108,2,77,2023-04-10,2.19,61,279,52,300301
43220470,2 Bedroom Luxury in the Mile End by Denstays,487327,Louis,,Le Plateau-Mont-Royal,45.52242,-73.60131,Entire home/apt,131,2,100,2023-04-02,3.24,61,281,58,300301
44246310,Charm & Luxury - 3 Bedroom Family Getaway DOWNTOWN,40163825,M-Bod,,Mercier-Hochelaga-Maisonneuve,45.55368,-73.53341,Entire home/apt,314,1,102,2023-03-27,3.13,2,355,54,300293
43225562,"Vue sur le St laurent, longue durée 6 mois minimum",81610366,Marc,,Ville-Marie,45.51321,-73.55015,Entire home/apt,230,181,0,,,1,363,0,
44249352,Cozy & Spacious  1 bed 1 bath,4151556,Shannon,,Ville-Marie,45.5006,-73.57333,Entire home/apt,167,31,1,2021-10-21,0.06,8,90,0,
44263829,-10% Entire One bedroom Fast Wi-Fi Balcony Kitchen,7983086,Amir,,Le Sud-Ouest,45.46035,-73.59425,Entire home/apt,50,31,10,2023-02-22,0.47,14,107,6,
44277180,Magnifique studio bien situé!,319911981,Guy Et Isa,,Ahuntsic-Cartierville,45.54857,-73.64823,Entire home/apt,82,31,8,2022-08-31,0.25,7,103,2,
44287019,Adorable studio in Old Rosemont,9770464,Melissa,,Rosemont-La Petite-Patrie,45.557594,-73.569633,Entire home/apt,47,32,17,2023-03-21,0.52,15,230,6,
41814860,App/Studio neuf,1003521,Marie-Elaine,,Ahuntsic-Cartierville,45.55772,-73.66364,Entire home/apt,37,80,3,2022-12-17,0.22,1,179,2,
41820054,Spacious 1 Bedroom studio in DT Montreal,325409835,Place,,Ville-Marie,45.51641,-73.56508,Entire home/apt,56,60,19,2022-01-08,0.55,15,0,0,
43239191,Sleek and Fully Ocean 1BR Perfect for Relocation!,66340481,Daniel,,Ville-Marie,45.50957,-73.56176,Entire home/apt,116,31,3,2023-02-27,0.09,37,45,1,
43247828,A lot of natural light combined with high ceilings,223679880,Kas,,Ville-Marie,45.50435,-73.55499,Entire home/apt,187,2,84,2023-04-09,2.45,55,160,41,301259
43258649,Walking all over Old Montreal - no cars required,223679880,Kas,,Ville-Marie,45.50484,-73.55519,Entire home/apt,187,2,78,2023-03-26,2.55,55,172,39,301259
43325360,"One bedroom, one bathroom downtown Montreal",4151556,Shannon,,Ville-Marie,45.49487,-73.5711,Entire home/apt,192,31,0,,,8,90,0,
43357846,Luxury Condo full equipped NDG,21375505,François,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46423,-73.63362,Entire home/apt,97,180,0,,,1,288,0,
41851266,maison - Plateau Mont-Royal long séjour,330833068,Jessica,,Le Plateau-Mont-Royal,45.53871,-73.58048,Entire home/apt,100,31,1,2022-07-24,0.11,1,16,1,
41873238,Moderne studio en plein coeur du centre ville,325409835,Place,,Ville-Marie,45.51508,-73.56665,Entire home/apt,54,60,5,2021-08-01,0.13,15,76,0,
41873520,Lightning 1 bedroom Studio in Downtown Montreal,325409835,Place,,Ville-Marie,45.51533,-73.56705,Entire home/apt,62,60,6,2023-03-04,0.18,15,0,2,
41873791,Studio à distance de marche du Cégep du Vieux MTL,325409835,Place,,Ville-Marie,45.51553,-73.56683,Entire home/apt,49,60,8,2022-08-05,0.22,15,0,1,
43389754,"Chic Montreal 2BR Apt Homey Feel, Steps from Metro",179423563,Bonjour,,Rosemont-La Petite-Patrie,45.53512,-73.60322,Entire home/apt,214,2,46,2023-03-27,1.44,4,209,36,300051
44303055,Perfectly located 1 bedroom with private terrasse,8976333,Teymour,,Le Plateau-Mont-Royal,45.51699,-73.57976,Entire home/apt,110,2,26,2023-04-07,1.26,1,0,22,305713
44315053,Chambre meublée mezzanine Plateau Mont-Royal,124088525,Monique,,Le Plateau-Mont-Royal,45.51952,-73.5772,Private room,30,31,4,2022-10-02,0.12,2,136,3,
44333348,"Hip, Stylish Apartment In Little Italy by Denstays",487327,Louis,,Rosemont-La Petite-Patrie,45.53125,-73.60867,Entire home/apt,160,2,91,2023-04-10,2.79,61,306,59,297515
44337919,Downtown luxury penthouse on Festivals place,25646950,Eric,,Ville-Marie,45.50769,-73.56964,Entire home/apt,225,31,0,,,7,256,0,
43391713,Rosemont Retreat: Chic 1BR Apt w/ Balcony & AC,179423563,Bonjour,,Rosemont-La Petite-Patrie,45.53685,-73.60357,Entire home/apt,189,2,43,2023-04-09,1.49,4,186,27,300051
43465781,Cozy small studio on the Plateau,290851967,Alfia,,Le Plateau-Mont-Royal,45.52413,-73.58326,Entire home/apt,64,6,84,2023-04-12,2.55,3,81,31,307051
43478022,Entire clean 3 beds apartment near Crémazie metro,342374208,Esmaeil,,Ahuntsic-Cartierville,45.54284,-73.65065,Entire home/apt,100,31,60,2023-03-07,1.84,5,176,19,
43494738,Parc Jarry /  Jean-Talon w/Yard (min 5 nt),688260,Alexis,,Villeray-Saint-Michel-Parc-Extension,45.54253,-73.61851,Entire home/apt,307,5,4,2022-08-25,0.45,1,15,4,310025
44339480,Large bright 1st floor suite  near Beach in verdun,62320284,Louis,,Verdun,45.46585,-73.57103,Entire home/apt,100,240,0,,,2,365,0,
44340352,LeMiltonPlace beautifully renovated 4 ur enjoyment,18345225,Kayhan,,Le Plateau-Mont-Royal,45.51299,-73.57038,Entire home/apt,107,2,87,2023-03-26,2.63,4,98,48,298817
44353249,Beautiful Stylish Suite on de la Montagne,4151556,Shannon,,Ville-Marie,45.50067901611328,-73.58033752441406,Entire home/apt,160,31,1,2021-10-17,0.05,8,90,0,
44359282,"Your home away from home, Sunshine Montreal",281763293,Amany,,Saint-Laurent,45.5217,-73.69392,Entire home/apt,35,33,45,2023-01-15,1.45,2,178,2,
41886173,Rustic Farmhouse Condo in the heart of Mile End!,1646497,David,,Le Plateau-Mont-Royal,45.52099,-73.59072,Entire home/apt,66,60,3,2020-10-02,0.09,1,261,0,
43499218,Construction neuve près du metro!,319911981,Guy Et Isa,,Ahuntsic-Cartierville,45.54978,-73.64906,Entire home/apt,114,31,4,2022-04-12,0.13,7,72,0,
41888729,Comfortable apartment in heart Montreal,314921740,Shi,,Ville-Marie,45.5163,-73.56521,Entire home/apt,120,1,222,2023-04-09,5.73,1,16,101,311009
41925183,La paix du cœur,246237983,Julienne,,Ville-Marie,45.53268,-73.55113,Private room,60,32,2,2020-03-08,0.05,3,365,0,
41951345,Urban and Chic Loft Montreal (Monthly basis only),38759889,Feriel,,Ville-Marie,45.50097,-73.5609,Entire home/apt,150,31,13,2023-03-18,0.38,1,201,5,
41959269,Bel appartement au coeur du Plateau,9243752,Florian,,Le Plateau-Mont-Royal,45.53084,-73.57638,Entire home/apt,899,400,0,,,1,88,0,
44359729,"Private Room w/All you will need, 5' walk to metro",316145335,Diane,,Saint-Laurent,45.51134,-73.67692,Private room,68,32,7,2022-08-08,0.21,7,169,2,
44369885,Dodo family,16441080,Well,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50445,-73.63173,Entire home/apt,130,31,4,2021-11-06,0.13,7,303,0,
44374435,Beautiful Luxury Condo in Le Plateau,189519197,Nikki,,Le Plateau-Mont-Royal,45.51619,-73.5717,Entire home/apt,116,31,14,2023-02-04,1.32,15,200,14,
44381709,Condo loft situé au centre-ville de Montréal,358100538,Liliana,,Ville-Marie,45.49677,-73.56849,Entire home/apt,50,32,0,,,1,116,0,
44393745,Newly renovated bright open condo,8231902,Patricia,,Le Sud-Ouest,45.48483,-73.56395,Entire home/apt,89,32,105,2023-04-11,3.29,3,28,41,
44404037,2020 luxurious modern  condo  on Drummond street,93787157,Dana,,Ville-Marie,45.49818,-73.57342,Entire home/apt,92,130,1,2022-12-21,0.26,1,169,1,
44430928,Sonder Le Guerin | Three-Bedroom Apartment,224865057,Sonder (Montreal),,Le Plateau-Mont-Royal,45.52295,-73.58292,Entire home/apt,296,2,49,2022-11-18,1.51,40,317,23,300476
44431002,Sonder Le Guerin | Two-Bedroom Apartment,224865057,Sonder (Montreal),,Le Plateau-Mont-Royal,45.52303,-73.58266,Entire home/apt,237,2,23,2022-12-29,0.72,40,195,7,300476
44431005,Sonder Le Guerin | One-Bedroom Apartment,224865057,Sonder (Montreal),,Le Plateau-Mont-Royal,45.52255,-73.58399,Entire home/apt,218,2,208,2023-03-26,6.52,40,344,116,300476
44431041,Sonder Le Guerin | Studio Apartment,224865057,Sonder (Montreal),,Le Plateau-Mont-Royal,45.52397,-73.58472,Entire home/apt,170,2,453,2023-03-31,13.95,40,353,214,300476
44431199,Sonder Le Guerin | Superior One-Bedroom Apartment,224865057,Sonder (Montreal),,Le Plateau-Mont-Royal,45.52471,-73.58261,Entire home/apt,204,2,66,2023-03-30,2.03,40,331,23,300476
44432752,LUXURIOUS & HIGH-END - Sleeps 8 - Top Location,8414446,Artie,,Le Plateau-Mont-Royal,45.52415,-73.58114,Entire home/apt,191,1,54,2023-03-15,2.27,12,6,29,300901
44433858,Cozy room !! Great location!! 05,57038009,Lisa,,Verdun,45.44883,-73.58243,Private room,25,40,6,2023-02-05,0.27,3,165,4,
44458257,"loft near services Park buses River park, spa!",28754730,Julie,,Mercier-Hochelaga-Maisonneuve,45.59539,-73.51447,Entire home/apt,79,1,28,2023-03-31,1.06,12,298,17,291701
43518708,Sunny Artist home near McGill Hospital. NDG,25309483,Pina,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47032,-73.61236,Entire home/apt,80,34,5,2022-11-30,0.16,2,96,2,
43519774,1875 House in Little Burgundy,19287626,Anais,,Le Sud-Ouest,45.48708,-73.57561,Entire home/apt,150,31,0,,,1,24,0,
41962107,Speakeasy Underground Loft - Free Street Parking,72263320,Jean-Philippe,,Villeray-Saint-Michel-Parc-Extension,45.54735,-73.63364,Entire home/apt,55,31,10,2022-12-15,0.53,2,349,7,
43533019,2BR ★Business/Relocation/TechHub Stay,9818417,Andre,,Le Plateau-Mont-Royal,45.52604,-73.59624,Entire home/apt,115,90,5,2022-12-31,0.57,20,167,5,
43612879,"Newly renovated 5,apt free🅿near🚉9 min to Old Mtl",57185344,Patrick,,Mercier-Hochelaga-Maisonneuve,45.54544,-73.55563,Entire home/apt,125,32,29,2022-08-19,0.85,14,185,10,
43620930,Fancy & Stylish Leisure/Business Dwntwn ★★★★★!,117827514,Alex,,Ville-Marie,45.50307,-73.56393,Entire home/apt,89,31,2,2022-12-15,0.15,22,60,1,
41977525,"Spacious and Cosy 4 BDR ,2 baths,Free Parking",45733819,Carole,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50474,-73.61974,Entire home/apt,269,4,10,2022-09-04,0.51,1,116,7,306832
41995051,Furnished room - downtown near McGill University,332328204,Mike,,Le Plateau-Mont-Royal,45.5077,-73.57457,Private room,20,31,0,,,3,61,0,
41996861,Modern High-Rise Condo w/ Stunning Views!,189519197,Nikki,,Ville-Marie,45.49597,-73.56779,Entire home/apt,124,32,3,2022-03-14,0.08,15,330,0,
42013811,"Comfy room D, 5 minutes to metro Angrignon",64392411,Chunyan,,Le Sud-Ouest,45.45041,-73.59867,Private room,29,31,60,2023-03-25,1.56,4,28,44,
44460256,Nice location to live,92066033,Min,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49381,-73.61334,Entire home/apt,100,365,0,,,1,351,0,
44475543,Maria,124060044,Kouki,,Ville-Marie,45.4938893193846,-73.58219072785155,Entire home/apt,111,1,70,2022-12-11,2.22,3,282,35,123456
44476752,Feu,131206065,Kouki,,Ville-Marie,45.49252,-73.58203,Entire home/apt,116,1,63,2023-01-02,2.36,4,260,43,554275
44489741,Le Bijou Airhome Entire Brand new Two-Bedroom,162579704,Lily,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4639,-73.61689,Entire home/apt,105,1,82,2023-03-02,2.49,28,82,39,300482
44489851,LeBijou AirHome Two King Size Bedroom Luxury Suite,162579704,Lily,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46355,-73.61593,Entire home/apt,190,1,87,2023-03-12,2.65,28,13,37,300842
44490030,Le Bijou Airhome Brand New Deluxe 2-Bedroom Queen,162579704,Lily,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46546,-73.61546,Entire home/apt,108,1,100,2023-04-09,3.04,28,82,32,300482
44490243,Le Bijou Airhome Brand New 2-Bedroom Discounted,162579704,Lily,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46543,-73.61565,Private room,107,1,94,2023-04-08,2.90,28,81,40,300482
44490346,Le Bijou Brand-new Two Bedrooms Suites,162579704,Lily,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46556,-73.61554,Entire home/apt,113,1,69,2023-03-09,2.10,28,82,24,300842
44490520,Le Bijou Luxury Brand New Designer 2-bedroom,162579704,Lily,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46548,-73.61519,Entire home/apt,108,1,75,2023-03-26,2.28,28,85,31,300482
44517436,Splendide 3 1/2 à louer!,319911981,Guy Et Isa,,Ahuntsic-Cartierville,45.54896,-73.64788,Entire home/apt,88,31,6,2022-07-18,0.22,7,90,2,
43655577,Modern Upscale Apt in Historic Old Montreal,57185344,Patrick,,Ville-Marie,45.51189,-73.5541,Entire home/apt,108,32,64,2022-08-28,1.91,14,187,21,
43677652,Large Sunny Room In HoMa,7005376,Vincent,,Mercier-Hochelaga-Maisonneuve,45.54637,-73.53959,Private room,20,31,19,2022-12-27,0.58,26,164,16,
43679010,Stunning 2bed/2bath condo in TDC2!,193007064,Faisal,,Ville-Marie,45.49557,-73.56665,Entire home/apt,250,31,0,,,1,364,0,
44539161,Downtown Montreal luxe condo for rent,49718974,Yangzi,,Ville-Marie,45.49538,-73.56973,Entire home/apt,75,180,0,,,1,173,0,
44553255,"Victorian house, heart of downtown CITQ#301085",121712538,Paris,,Le Plateau-Mont-Royal,45.512127,-73.571205,Entire home/apt,671,2,13,2022-12-22,1.14,3,145,13,301085
42015052,"Cozy room in beautiful, unique apartment!",132485305,Philippe,,Ville-Marie,45.5216,-73.55454,Private room,85,2,130,2023-04-10,3.36,1,11,34,307453
42041738,2 bedroom apartment in old Montréal,223679880,Kas,,Ville-Marie,45.50559,-73.5541,Entire home/apt,217,2,76,2023-04-09,1.98,55,147,42,296120
42049657,⭐Montreal comfortable room⭐,75273677,René,,Saint-Léonard,45.58315,-73.5741,Private room,40,7,28,2023-03-31,0.72,4,4,12,306267
43694792,Large fully equipped 5 1/2 near metro (2 bedrooms),6003290,Chantal Et Jean-Michel,,Mercier-Hochelaga-Maisonneuve,45.54518,-73.54704,Entire home/apt,120,58,8,2023-01-02,0.26,2,99,1,
43696213,Entire furnished apartment  Near to Crémazie metro,342374208,Esmaeil,,Ahuntsic-Cartierville,45.54151,-73.64914,Entire home/apt,100,31,59,2022-10-11,1.74,5,157,19,
43699900,Charming Old Montreal loft,8502121,Istifan,,Ville-Marie,45.50278806365901,-73.55658223776179,Entire home/apt,165,31,10,2023-02-14,0.73,2,9,9,
43709198,Amazing 2BR Perfect for ★Business or Relocation ★,195501369,Julio,,Le Plateau-Mont-Royal,45.52422,-73.59668,Entire home/apt,95,31,2,2023-03-12,0.11,53,110,1,
42078573,Elegant 1BD Condo for Rent With Amazing Views!,94631368,Hiba,,Ville-Marie,45.49541,-73.56981,Entire home/apt,80,90,0,,,5,177,0,
42080932,Sunny side( apt 103),39844170,Kim,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49614,-73.60838,Entire home/apt,65,1,119,2023-03-29,3.76,27,172,74,312325
42089313,3 bedroom apt in Rosemont,9770464,Melissa,,Rosemont-La Petite-Patrie,45.557625,-73.569603,Entire home/apt,84,32,10,2022-09-03,0.29,15,256,3,
45103571,Room 101 | Maison Sainte-Thérèse,113699303,Maisons & Co,,Ville-Marie,45.50735,-73.55463,Entire home/apt,294,1,39,2023-02-19,1.29,18,250,10,298461
45139619,Dtown Chic -Monthly Rental,111294431,Magdalina,,Ville-Marie,45.49473,-73.56751,Entire home/apt,80,32,3,2023-01-06,0.18,25,45,2,
44561092,Beautiful and Bright 1 BR Home Near All Services,6203889,Gabriel,,Mercier-Hochelaga-Maisonneuve,45.60011,-73.52037,Entire home/apt,95,31,21,2022-08-31,0.65,3,61,4,299950
44576789,Le Bijou New Design Two Bedrooms Suits,162579704,Lily,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46379,-73.61751,Private room,107,1,128,2023-04-03,3.91,28,85,41,300842
44577463,Joyful & Bright | Wifi | Workspace and Desk,276668474,Christophe,,Mercier-Hochelaga-Maisonneuve,45.54986,-73.54819,Entire home/apt,132,2,79,2023-04-08,2.45,3,97,45,299531
44628609,Stylish & Central - Parking + Sleeps 13 + Balcony,8414446,Artie,,Le Plateau-Mont-Royal,45.513348,-73.570999,Entire home/apt,251,1,79,2023-03-30,2.43,12,5,31,299361
44648002,"Rustic and Luxury, amalgamated",2364680,Trevor,,Saint-Laurent,45.52786,-73.69434,Private room,55,4,49,2023-04-11,1.58,3,15,24,302939
43709804,Brand New PENTHOUSE✧ Zen ✧ Modern ★★★★★!,195501369,Julio,,Rosemont-La Petite-Patrie,45.53586,-73.60543,Entire home/apt,115,31,13,2022-12-30,0.41,53,74,5,
43725542,Le Bijou AirHome Two Bedroom Suite,162579704,Lily,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46555,-73.61692,Entire home/apt,108,1,129,2023-04-10,3.81,28,82,69,300482
43755739,61/2 - Au coin du parc - métro Snowdon,73201213,Claire,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48463,-73.63932,Entire home/apt,65,90,0,,,2,0,0,
43762923,Dtown New Elegant Condo - Monthly Rental,111294431,Magdalina,,Ville-Marie,45.49477,-73.56895,Entire home/apt,72,32,5,2022-07-16,0.29,25,32,2,
43799207,3BR perfect for ★Business/Relocation★Leisure★,195501369,Julio,,Le Sud-Ouest,45.47827,-73.58883,Entire home/apt,119,31,9,2023-01-03,0.28,53,128,1,
43820989,In the heart of downtown Montreal,342780102,Issam,,Ville-Marie,45.49595,-73.57484,Entire home/apt,150,31,3,2021-09-20,0.11,1,344,0,
43821507,Belle petite chambre proche du métro CRÉMAZIE,35423894,Alexandre,,Ahuntsic-Cartierville,45.55093,-73.64446,Private room,23,32,30,2022-12-16,0.88,1,3,1,
44662979,Logement 1 chambre à deux pas du marché Jean Talon,132383182,Mat,,Rosemont-La Petite-Patrie,45.53506,-73.61738,Entire home/apt,45,32,0,,,1,0,0,
44663522,Le Bijou New Design Luxury Two Bedroom Suite,162579704,Lily,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46434,-73.61723,Entire home/apt,111,1,70,2023-04-02,2.15,28,81,31,300482
44663564,Le Bijou Airhome brand new Designer Two Bedroom,162579704,Lily,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46574,-73.61713,Entire home/apt,108,1,102,2023-03-30,3.14,28,85,40,300482
45140569,Short-term-flatmate-w/room-in-VintageOldport-condo,4075341,Kren At ConvergeNet Quintess,,Ville-Marie,45.5031,-73.55744,Private room,150,90,0,,,2,88,0,
45141848,Old Port Vintage Condo-Apartment Great Views,4075341,Kren At ConvergeNet Quintess,,Ville-Marie,45.50384,-73.55566,Entire home/apt,250,90,0,,,2,362,0,
45161523,Luxury Downtown Montreal Studio in YUL 26th Floor,2438875,Larby-Mariama,,Ville-Marie,45.49539,-73.5745,Entire home/apt,68,90,1,2022-08-31,0.13,3,323,1,
43867475,Plateau Mont-Royal - Studio neuf #1,73990969,Maya,,Le Plateau-Mont-Royal,45.53022,-73.56548,Entire home/apt,47,31,14,2023-01-15,0.43,11,0,5,
43868296,Plateau Mont-Royal - Studio neuf #2,73990969,Maya,,Le Plateau-Mont-Royal,45.53022,-73.56548,Entire home/apt,47,31,14,2022-08-30,0.44,11,5,3,
43870417,Plateau Mont-Royal: Appartement neuf #1,73990969,Maya,,Le Plateau-Mont-Royal,45.5313,-73.56436,Entire home/apt,66,31,6,2022-08-01,0.18,11,0,2,
43870893,Plateau Mont-Royal: Appartement neuf #2,73990969,Maya,,Le Plateau-Mont-Royal,45.52912,-73.56574,Entire home/apt,69,31,15,2023-03-04,0.46,11,0,6,
43896496,"BRIGHT appartement Plateau Mont-Royal,Parking15$",316813523,Stanzia,,Le Plateau-Mont-Royal,45.52514,-73.58401,Entire home/apt,216,2,112,2023-04-09,3.30,14,233,48,301835
44752596,Sweet Dreams! Luxe - Best Loc - Rooftop + Parking,33242683,Catherine Marie-Claude,,Ville-Marie,45.50991,-73.56342,Private room,224,1,2,2021-03-15,0.06,5,72,0,294189
